Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
v2-510-thread-battery-w-micro-usb-charger,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0278/5286/5641/products/v2-2.jpg?v=1583393150,2,,,,,,,,,,,,,,,,,,,,,,
v2-510-thread-battery-w-micro-usb-charger,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0278/5286/5641/products/v2-3.jpg?v=1583393150,3,,,,,,,,,,,,,,,,,,,,,,
sublime-built-in-usb-battery-510-thread-w-keychain-loop,Sublime Built-In USB Battery 510 Thread w/ Keychain Loop,"<meta charset=""utf-8"">
<div class=""image-title-wrapper"">
<div class=""image-title sqs-dynamic-text"" data-animation-override="""" data-width-percentage=""24.5"">
<p>THE SUBLIME USB SNEAKER BATTERY</p>
</div>
</div>
<div class=""image-subtitle-wrapper"">
<div class=""image-subtitle sqs-dynamic-text"" data-animation-override="""" data-width-percentage=""24.5"">
<p><strong>THE WORLD’S FIRST CHARGERLESS VAPE PEN BATTERY</strong></p>
<p>The sleek and simple Sublime Sneaker plugs directly into any USB outlet and also attaches to your keychain for discreet and on-the-go vaping. You never have to worry about losing your charge or charger again, and there are no buttons to push, thanks to Sublime’s convenient design. YES you can also hit it while it charges, never be left with a dead battery again. Plug it directly into your laptop, portable battery, charging block etc. and never have to unscrew your 510-thread cart!</p>
</div>
</div>",Higher Ground Delivery,Accessory,"Cartridge, vape",true,Size,2 Batteries,,,,,SBU|2 BAT|ACCES|263,0.0,shopify,81,deny,manual,24.00,,true,true,"",https://cdn.shopify.com/s/files/1/0278/5286/5641/products/sneaker_v2.jpg?v=1583393692,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0278/5286/5641/products/sneaker_v2.jpg?v=1583393692,lb,,10.00,active
sublime-built-in-usb-battery-510-thread-w-keychain-loop,,,,,,,,4 Batteries,,,,,SBU|4 BAT|ACCES|264,0.0,shopify,100,deny,manual,39.00,,true,true,"",https://cdn.shopify.com/s/files/1/0278/5286/5641/products/Screen_Shot_2020-03-04_at_11.34.24_PM.png?v=1583393708,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0278/5286/5641/products/Screen_Shot_2020-03-04_at_11.34.24_PM.png?v=1583393708,lb,,20.00,
sublime-built-in-usb-battery-510-thread-w-keychain-loop,,,,,,,,8 Batteries,,,,,SBU|8 BAT|ACCES|265,0.0,shopify,100,deny,manual,77.00,,true,true,"",https://cdn.shopify.com/s/files/1/0278/5286/5641/products/Screen_Shot_2020-03-04_at_11.33.58_PM.png?v=1583393708,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0278/5286/5641/products/Screen_Shot_2020-03-04_at_11.34.24_PM.png?v=1583393708,lb,,40.00,
sublime-built-in-usb-battery-510-thread-w-keychain-loop,,,,,,,,16 Batteries,,,,,SBU|16 BA|ACCES|266,0.0,shopify,100,deny,manual,149.00,,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0278/5286/5641/products/Screen_Shot_2020-03-04_at_11.34.24_PM.png?v=1583393708,lb,,80.00,
sublime-built-in-usb-battery-510-thread-w-keychain-loop,,,,,,,,32 Batteries,,,,,SBU|32 BA|ACCES|267,0.0,shopify,100,deny,manual,288.00,,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0278/5286/5641/products/Screen_Shot_2020-03-04_at_11.34.24_PM.png?v=1583393708,lb,,160.00,
sublime-built-in-usb-battery-510-thread-w-keychain-loop,,,,,,,,64 Batteries,,,,,SBU|64 BA|ACCES|268,0.0,shopify,100,deny,manual,500.00,,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0278/5286/5641/products/Screen_Shot_2020-03-04_at_11.34.24_PM.png?v=1583393708,lb,,320.00,
sublime-built-in-usb-battery-510-thread-w-keychain-loop,,,,,,,,1 Battery,,,,,SBU|1 BAT|ACCES|269,0.0,shopify,1,deny,manual,19.00,,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0278/5286/5641/products/sneaker_v2.jpg?v=1583393692,lb,,5.00,
purple-kush-brite-labs-co2-jelly-wax,Purple Kush - Brite Labs CO2 Jelly Wax,"<meta charset=""utf-8""><span>Our premium wax extracts deliver a potent cannabis experience. Each formulated batch starts with strain-specific California cannabis. The cannabinoids are then carefully extracted from the plant matter with CO2. Our methodologies maximize the natural terpenes and cannabinoid profiles found in each strain. The end result is a soft, pliable, jelly-like consistency that is easy to apply and a pleasure to taste.</span>",Higher Ground Delivery,Concentrate,"",false,Title,Default Title,,,,,PUR|CONCE|101,0.0,shopify,0,continue,manual,39.00,,true,true,"",https://cdn.shopify.com/s/files/1/0278/5286/5641/products/Screen_Shot_2020-03-04_at_11.17.00_PM_10190157-91e8-4173-847f-3cfb008b1578.png?v=1583392871,1,,false,,,,,,,,,,,,,,,,,lb,,18.00,active
gorilla-glue-4-brite-labs-co2-jelly-wax,Gorilla Glue #4 - Brite Labs CO2 Jelly Wax,"<meta charset=""utf-8"">
<p><span>Our premium wax extracts deliver a potent cannabis experience. Each formulated batch starts with strain-specific California cannabis. The cannabinoids are then carefully extracted from the plant matter with CO2. Our methodologies maximize the natural terpenes and cannabinoid profiles found in each strain. The end result is a soft, pliable, jelly-like consistency that is easy to apply and a pleasure to taste.</span></p>
<p><span><iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/49t3-YG7eQw"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen=""""></iframe></span></p>",Higher Ground Delivery,Concentrate,"",false,Title,Default Title,,,,,GOR|CONCE|88,0.0,shopify,0,continue,manual,39.00,,true,true,"",https://cdn.shopify.com/s/files/1/0278/5286/5641/products/Screen_Shot_2020-03-04_at_11.17.15_PM.png?v=1583392837,1,,false,,,,,,,,,,,,,,,,,lb,,18.00,active
sfv-og-brite-labs-co2-jelly-wax,SFV OG - Brite Labs CO2 Jelly Wax,"<meta charset=""utf-8""><span>Our premium wax extracts deliver a potent cannabis experience. Each formulated batch starts with strain-specific California cannabis. The cannabinoids are then carefully extracted from the plant matter with CO2. Our methodologies maximize the natural terpenes and cannabinoid profiles found in each strain. The end result is a soft, pliable, jelly-like consistency that is easy to apply and a pleasure to taste.</span>",Higher Ground Delivery,Concentrate,"",true,Title,Default Title,,,,,SFV|CONCE|107,0.0,shopify,1,continue,manual,39.00,,true,true,"",https://cdn.shopify.com/s/files/1/0278/5286/5641/products/Screen_Shot_2020-03-04_at_11.17.15_PM_24d9eef9-a309-47a9-b9e6-41e2cb9448bb.png?v=1583392911,1,,false,,,,,,,,,,,,,,,,,lb,,18.00,active
do-si-do-brite-labs-co2-jelly-wax,Do-Si-Do - Brite Labs CO2 Jelly Wax,"<meta charset=""utf-8""><span>Our premium wax extracts deliver a potent cannabis experience. Each formulated batch starts with strain-specific California cannabis. The cannabinoids are then carefully extracted from the plant matter with CO2. Our methodologies maximize the natural terpenes and cannabinoid profiles found in each strain. The end result is a soft, pliable, jelly-like consistency that is easy to apply and a pleasure to taste.</span>",Higher Ground Delivery,Concentrate,"",false,Title,Default Title,,,,,DO-|CONCE|86,0.0,shopify,0,continue,manual,39.00,,true,true,"",https://cdn.shopify.com/s/files/1/0278/5286/5641/products/Screen_Shot_2020-03-04_at_11.17.00_PM.png?v=1583392708,1,,false,,,,,,,,,,,,,,,,,lb,,18.00,active
forbidden-fruit-brite-labs-co2-jelly-wax,Forbidden Fruit - Brite Labs CO2 Jelly Wax (Edible),"<meta charset=""utf-8"">
<p><span>**Edible &amp; Dab-able Wax</span></p>
<p><span>Each formulated batch starts with strain-specific California cannabis. The cannabinoids are then carefully extracted from the plant matter with CO2. Our methodologies maximize the natural terpenes and cannabinoid profiles found in each strain. The end result is a soft, pliable, jelly-like consistency that is easy to apply and a pleasure to taste.</span></p>",Higher Ground Delivery,Concentrate,Edible,true,Title,Default Title,,,,,FOR|CONCE|87,0.0,shopify,-3,continue,manual,39.00,,true,true,"",https://cdn.shopify.com/s/files/1/0278/5286/5641/products/Screen_Shot_2020-03-04_at_11.17.00_PM_da182ed9-0afd-4d44-b3ab-7dfc3333194f.png?v=1583392772,1,,false,,,,,,,,,,,,,,,,,lb,,18.00,active
sunset-sherbet-brite-labs-co2-jelly-wax,Sunset Sherbet - Brite Labs CO2 Jelly Wax,"<meta charset=""utf-8""><span>Our premium wax extracts deliver a potent cannabis experience. Each formulated batch starts with strain-specific California cannabis. The cannabinoids are then carefully extracted from the plant matter with CO2. Our methodologies maximize the natural terpenes and cannabinoid profiles found in each strain. The end result is a soft, pliable, jelly-like consistency that is easy to apply and a pleasure to taste.</span>",Higher Ground Delivery,Concentrate,"",true,Title,Default Title,,,,,SUN|CONCE|120,0.0,shopify,2,continue,manual,39.00,,true,true,"",https://cdn.shopify.com/s/files/1/0278/5286/5641/products/Screen_Shot_2020-03-04_at_11.17.15_PM_aff4e543-5c10-4bdf-bb9e-b99e41be1e94.png?v=1583392944,1,,false,,,,,,,,,,,,,,,,,lb,,18.00,active
mimosa-600mg-cart-510-thread-brite-labs,Mimosa 600mg Cart 510-Thread Brite Labs,"",Higher Ground Delivery,Vape Cart,"Cartridge, vape",false,Title,Default Title,,,,,M6C|VAPE |174,0.0,shopify,0,deny,manual,34.00,,true,true,"",https://cdn.shopify.com/s/files/1/0278/5286/5641/products/image_a5072232-d368-42e3-9880-130485500d2a.jpg?v=1583268005,1,,false,,,,,,,,,,,,,,,,,lb,,15.00,active
super-glue-600mg-cart-510-thread-brite-labs,Super Glue 600mg Cart 510-Thread Brite Labs,"",Higher Ground Delivery,Vape Cart,"Cartridge, vape",false,Title,Default Title,,,,,PES|VAPE |187,0.0,shopify,1,deny,manual,34.00,,true,true,"",https://cdn.shopify.com/s/files/1/0278/5286/5641/products/image_2a6ec7a9-352d-42a9-acc0-b9e0f120d6ed.jpg?v=1583267725,1,,false,,,,,,,,,,,,,,,,,lb,,15.00,active
tropical-orange-bomb-600mg-cart-510-thread-brite-labs,Tropical Orange Bomb 600mg Cart 510-Thread Brite Labs,"",Higher Ground Delivery,Vape Cart,"Cartridge, vape",false,Title,Default Title,,,,,TOB|VAPE |210,0.0,shopify,0,deny,manual,34.00,,true,true,"",https://cdn.shopify.com/s/files/1/0278/5286/5641/products/image_3508e2d3-5907-4ea0-b851-df6ecdf88462.jpg?v=1583267937,1,,false,,,,,,,,,,,,,,,,,lb,,15.00,active
tri-fi-600mg-cart-510-thread-brite-labs,Tri-Fi 600mg Cart 510-Thread Brite Labs,"",Higher Ground Delivery,Vape Cart,"Cartridge, vape",false,Title,Default Title,,,,,PET|VAPE |188,0.0,shopify,0,deny,manual,34.00,,true,true,"",https://cdn.shopify.com/s/files/1/0278/5286/5641/products/image_6df4acda-b016-44bf-b77d-96d002647886.jpg?v=1583267693,1,,false,,,,,,,,,,,,,,,,,lb,,15.00,active
venom-diesel-600mg-cart-510-thread-brite-labs,Venom Diesel 600mg Cart 510-Thread Brite Labs,"",Higher Ground Delivery,Vape Cart,"Cartridge, vape",false,Title,Default Title,,,,,VD6|VAPE |211,0.0,shopify,0,deny,manual,34.00,,true,true,"",https://cdn.shopify.com/s/files/1/0278/5286/5641/products/image_31b17fc8-c127-4319-941c-11e38f352685.jpg?v=1583265939,1,,false,,,,,,,,,,,,,,,,,lb,,15.00,active
pax-era-ac-dc-1-1-cbd-pod,PAX ERA - AC/DC 1:1 - CBD:THC Pod,"",Higher Ground Delivery,Vape Cart,vape,false,Title,Default Title,,,,,PE-|VAPE |175,0.0,shopify,0,deny,manual,54.00,,true,true,"",https://cdn.shopify.com/s/files/1/0278/5286/5641/products/Screen_Shot_2020-03-04_at_11.12.12_PM.png?v=1583392445,1,,false,,,,,,,,,,,,,,,,,lb,,25.00,active
pax-era-alian-og-hybrid-pod,PAX ERA - Alien OG - Hybrid Pod,"",Higher Ground Delivery,Vape Cart,vape,false,Title,Default Title,,,,,PE-|VAPE |176,0.0,shopify,0,deny,manual,49.00,,true,true,"",https://cdn.shopify.com/s/files/1/0278/5286/5641/products/Screen_Shot_2020-03-04_at_11.14.43_PM.png?v=1583392505,1,,false,,,,,,,,,,,,,,,,,lb,,20.00,active
pax-era-sunset-sherbet-pod,PAX ERA - Sunset Sherbet - Hybrid Pod,"<meta charset=""utf-8"">
<p><strong>Sunset Sherbert</strong>, also known as Sherbert, is an indica-dominant hybrid with the taste of berries, citrus, and overtones of trees. Sunset Sherbert provides a full-body high while encouraging mental activity.</p>
<p>We make 100% cannabis extracts in small-batches with cannabis terpenes preserved to offer a natural, balanced, vape experience that is closest to flowe</p>",Higher Ground Delivery,Vape Cart,vape,false,Title,Default Title,,,,,PE-|VAPE |183,0.0,shopify,0,deny,manual,49.00,,true,true,"",https://cdn.shopify.com/s/files/1/0278/5286/5641/products/Brite-Pax-Pods-Hybrid-Sunset-Sherbet-L11107.jpg?v=1589323858,1,,false,,,,,,,,,,,,,,,,,lb,,20.00,active
pax-era-mendo-breath-indica-pod,PAX ERA - Mendo Breath - Indica Pod,"",Higher Ground Delivery,Vape Cart,vape,false,Title,Default Title,,,,,PE-|VAPE |180,0.0,shopify,2,deny,manual,49.00,,true,true,"",https://cdn.shopify.com/s/files/1/0278/5286/5641/products/Screen_Shot_2020-03-04_at_11.13.23_PM.png?v=1583392533,1,,false,,,,,,,,,,,,,,,,,lb,,20.00,active
hawaiian-candy-live-rosin-1-2g,Hawaiian Candy - Live Rosin - .5g,"<meta charset=""utf-8""><meta charset=""utf-8"">
<p><span><strong>Live Rosin</strong> is a solventless extract. It is made by pressing bubble hash made from freshly frozen ice wax (bubble hash) or live THC crystals. The process captures the live terpene profile of the bud without using solvents since bubble hash is more of a water sieve than extraction. </span><em>ZERO chemicals. 100% Organic and CA Clean Green Certified!</em><br></p>
<meta charset=""utf-8"">
<p><strong>Hawaiian</strong> is a sativa-dominant hybrid that will give you a happy, vacation feeling. Creative but perhaps not so focused, this bud is great for a relaxing day. These light green buds have a sweet smell that brings to mind fresh tropical fruit.</p>
<meta charset=""utf-8"">
<p><strong>Cotton Candy</strong> traces its lineage to Lavender crossed with Power Plant. The Indica/Sativa cross delivers a taste true to its name, with a sweet, candy taste. The Sativa Power Plant genetics are a good balance to the Lavender Indica, making Cotton Candy a great anytime-of-day strain, with a flavor pleasant to the most discerning palettes. Cotton Candy is truly reminiscent of the classic carnival snack loved by many. Terpine Profile: Pine, Earth, Floral, Pungent, Citrus</p>",Higher Ground Delivery,Concentrate,"",true,Title,Default Title,,,,,HAW|CONCE|90,0.0,shopify,36,continue,manual,40.00,,true,true,"",https://cdn.shopify.com/s/files/1/0278/5286/5641/products/IMG_5862.jpg?v=1583996441,1,,false,,,,,,,,,,,,,,,,,lb,,20.00,active
hawaiian-candy-live-rosin-1-2g,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0278/5286/5641/products/IMG_5865.jpg?v=1583996441,2,,,,,,,,,,,,,,,,,,,,,,
hg-pure-kush-live-rosin-1g,Higher Ground Pure Kush - Live Rosin - 1g,"<meta charset=""utf-8""><meta charset=""utf-8"">
<p><span><strong>Live Rosin</strong> is a solventless extract. It is made by pressing bubble hash made from freshly frozen ice wax (bubble hash) or live THC crystals. The process captures the live terpene profile of the bud without using solvents since bubble hash is more of a water sieve than extraction. </span><em>ZERO chemicals. 100% Organic and CA Clean Green Certified!</em><br></p>
<meta charset=""utf-8"">
<p>Clear your schedule because <strong>Pure Kush</strong> is one potent indica. A longtime favorite for pain relief, this strain will leave you feeling heavily sedated. Pure Kush’s strength begins with a signature kush aroma that is extremely pungent and skunky. Its head-heavy sensations may be complemented by a relaxing body feeling, giving Pure Kush its reputation as a powerful medical strain.<span><br></span></p>",Higher Ground Delivery,Concentrate,"",true,Title,Default Title,,,,,HIG|CONCE|97,0.0,shopify,2,continue,manual,69.00,,true,true,"",https://cdn.shopify.com/s/files/1/0278/5286/5641/products/IMG_5742.jpg?v=1583390768,1,,false,,,,,,,,,,,,,,,,,lb,,30.00,active
hg-pure-kush-live-rosin-1g,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0278/5286/5641/products/IMG_5743.jpg?v=1583390768,2,,,,,,,,,,,,,,,,,,,,,,
strawberry-banana-live-rosin-1-2g,Strawberry Banana Live Rosin - .5g,"<meta charset=""utf-8""><meta charset=""utf-8"">
<p><span>Live Rosin is a solventless extract. It is made by pressing bubble hash made from freshly frozen ice wax (bubble hash) or live THC crystals. The process captures the live terpene profile of the bud without using solvents since bubble hash is more of a water sieve than extraction. </span><em>ZERO chemicals. 100% Organic and CA Clean Green Certified!</em><br></p>
<p><span><strong>Strawberry Banana</strong>, sometimes known as Strawnana for short, is an indica developed by DNA Genetics in collaboration with Serious Seeds. A genetic cross of Crockett’s Banana Kush and the “Strawberry” phenotype of Bubble Gum, Strawberry Banana inherited a sweet, fruity flavor, hence the name. </span></p>
<p><span>Known for its heavy resin production and high-THC content, Strawberry Banana produces happy, peaceful effects that sharpen creativity and sensory awareness.</span></p>",Higher Ground Delivery,Concentrate,"",true,Title,Default Title,,,,,STR|CONCE|112,0.0,shopify,0,continue,manual,40.00,,true,true,"",https://cdn.shopify.com/s/files/1/0278/5286/5641/products/strawberrybanana.jpg?v=1585334988,1,,false,,,,,,,,,,,,,,,,,lb,,20.00,active
